index,label,gesture_name,n_frames_valid,detection_rate,npy_path
773,0,Point-1f,250,0.9960159362549801,data/landmarks/train/00773_class0.npy
774,6,Throw-left,73,0.9864864864864865,data/landmarks/train/00774_class6.npy
775,0,Point-1f,227,0.978448275862069,data/landmarks/train/00775_class0.npy
776,11,Zoom-in,76,1.0,data/landmarks/train/00776_class11.npy
777,0,Point-1f,192,1.0,data/landmarks/train/00777_class0.npy
778,12,Zoom-out,76,1.0,data/landmarks/train/00778_class12.npy
779,1,Point-2f,252,0.9767441860465116,data/landmarks/train/00779_class1.npy
780,3,Click-2f,50,1.0,data/landmarks/train/00780_class3.npy
781,0,Point-1f,15,1.0,data/landmarks/train/00781_class0.npy
782,7,Throw-right,57,1.0,data/landmarks/train/00782_class7.npy
783,0,Point-1f,305,0.9967320261437909,data/landmarks/train/00783_class0.npy
784,11,Zoom-in,80,1.0,data/landmarks/train/00784_class11.npy
785,1,Point-2f,208,0.9765258215962441,data/landmarks/train/00785_class1.npy
786,9,DblClick-1f,83,1.0,data/landmarks/train/00786_class9.npy
787,1,Point-2f,203,0.9806763285024155,data/landmarks/train/00787_class1.npy
788,10,DblClick-2f,52,1.0,data/landmarks/train/00788_class10.npy
789,1,Point-2f,207,0.9627906976744186,data/landmarks/train/00789_class1.npy
790,3,Click-2f,62,0.9841269841269841,data/landmarks/train/00790_class3.npy
791,0,Point-1f,269,0.992619926199262,data/landmarks/train/00791_class0.npy
792,8,Open-twice,72,0.9863013698630136,data/landmarks/train/00792_class8.npy
793,0,Point-1f,248,0.9959839357429718,data/landmarks/train/00793_class0.npy
794,12,Zoom-out,68,1.0,data/landmarks/train/00794_class12.npy
795,1,Point-2f,217,0.9774774774774775,data/landmarks/train/00795_class1.npy
796,4,Throw-up,63,0.984375,data/landmarks/train/00796_class4.npy
797,0,Point-1f,278,0.996415770609319,data/landmarks/train/00797_class0.npy
798,5,Throw-down,57,1.0,data/landmarks/train/00798_class5.npy
799,0,Point-1f,177,0.9943820224719101,data/landmarks/train/00799_class0.npy
800,6,Throw-left,67,0.9852941176470589,data/landmarks/train/00800_class6.npy
801,1,Point-2f,209,0.990521327014218,data/landmarks/train/00801_class1.npy
802,2,Click-1f,58,1.0,data/landmarks/train/00802_class2.npy
803,6,Throw-left,54,0.9818181818181818,data/landmarks/train/00803_class6.npy
804,1,Point-2f,269,0.9889705882352942,data/landmarks/train/00804_class1.npy
805,11,Zoom-in,72,1.0,data/landmarks/train/00805_class11.npy
806,1,Point-2f,295,0.9833333333333333,data/landmarks/train/00806_class1.npy
807,8,Open-twice,78,1.0,data/landmarks/train/00807_class8.npy
808,0,Point-1f,313,0.990506329113924,data/landmarks/train/00808_class0.npy
809,12,Zoom-out,86,1.0,data/landmarks/train/00809_class12.npy
810,1,Point-2f,303,0.9680511182108626,data/landmarks/train/00810_class1.npy
811,5,Throw-down,73,0.9864864864864865,data/landmarks/train/00811_class5.npy
812,0,Point-1f,289,1.0,data/landmarks/train/00812_class0.npy
813,2,Click-1f,43,0.9772727272727273,data/landmarks/train/00813_class2.npy
814,0,Point-1f,311,0.9967948717948718,data/landmarks/train/00814_class0.npy
815,3,Click-2f,60,1.0,data/landmarks/train/00815_class3.npy
816,0,Point-1f,259,0.9923371647509579,data/landmarks/train/00816_class0.npy
817,10,DblClick-2f,62,1.0,data/landmarks/train/00817_class10.npy
818,1,Point-2f,253,0.9806201550387597,data/landmarks/train/00818_class1.npy
819,7,Throw-right,57,1.0,data/landmarks/train/00819_class7.npy
820,1,Point-2f,187,0.9739583333333334,data/landmarks/train/00820_class1.npy
821,9,DblClick-1f,53,1.0,data/landmarks/train/00821_class9.npy
822,0,Point-1f,209,1.0,data/landmarks/train/00822_class0.npy
823,4,Throw-up,34,1.0,data/landmarks/train/00823_class4.npy
824,11,Zoom-in,84,1.0,data/landmarks/train/00824_class11.npy
825,0,Point-1f,256,0.9961089494163424,data/landmarks/train/00825_class0.npy
826,2,Click-1f,15,1.0,data/landmarks/train/00826_class2.npy
827,0,Point-1f,232,0.9957081545064378,data/landmarks/train/00827_class0.npy
828,10,DblClick-2f,54,1.0,data/landmarks/train/00828_class10.npy
829,1,Point-2f,183,1.0,data/landmarks/train/00829_class1.npy
830,8,Open-twice,85,1.0,data/landmarks/train/00830_class8.npy
831,0,Point-1f,260,1.0,data/landmarks/train/00831_class0.npy
832,12,Zoom-out,77,0.9871794871794872,data/landmarks/train/00832_class12.npy
833,0,Point-1f,278,0.996415770609319,data/landmarks/train/00833_class0.npy
834,4,Throw-up,51,1.0,data/landmarks/train/00834_class4.npy
835,1,Point-2f,227,0.9869565217391304,data/landmarks/train/00835_class1.npy
836,3,Click-2f,35,1.0,data/landmarks/train/00836_class3.npy
837,1,Point-2f,212,0.986046511627907,data/landmarks/train/00837_class1.npy
838,9,DblClick-1f,87,0.9886363636363636,data/landmarks/train/00838_class9.npy
839,0,Point-1f,329,1.0,data/landmarks/train/00839_class0.npy
840,6,Throw-left,91,0.9891304347826086,data/landmarks/train/00840_class6.npy
841,1,Point-2f,246,0.9919354838709677,data/landmarks/train/00841_class1.npy
842,7,Throw-right,72,1.0,data/landmarks/train/00842_class7.npy
843,1,Point-2f,140,0.9929078014184397,data/landmarks/train/00843_class1.npy
844,5,Throw-down,56,0.9655172413793104,data/landmarks/train/00844_class5.npy
845,5,Throw-down,47,0.9791666666666666,data/landmarks/train/00845_class5.npy
846,1,Point-2f,211,1.0,data/landmarks/train/00846_class1.npy
847,12,Zoom-out,42,1.0,data/landmarks/train/00847_class12.npy
848,0,Point-1f,262,1.0,data/landmarks/train/00848_class0.npy
849,7,Throw-right,53,1.0,data/landmarks/train/00849_class7.npy
850,0,Point-1f,241,1.0,data/landmarks/train/00850_class0.npy
851,2,Click-1f,45,1.0,data/landmarks/train/00851_class2.npy
852,0,Point-1f,207,1.0,data/landmarks/train/00852_class0.npy
853,8,Open-twice,53,1.0,data/landmarks/train/00853_class8.npy
854,1,Point-2f,197,1.0,data/landmarks/train/00854_class1.npy
855,4,Throw-up,63,1.0,data/landmarks/train/00855_class4.npy
856,0,Point-1f,274,1.0,data/landmarks/train/00856_class0.npy
857,6,Throw-left,56,1.0,data/landmarks/train/00857_class6.npy
858,1,Point-2f,249,1.0,data/landmarks/train/00858_class1.npy
859,10,DblClick-2f,71,1.0,data/landmarks/train/00859_class10.npy
860,1,Point-2f,248,1.0,data/landmarks/train/00860_class1.npy
861,11,Zoom-in,29,1.0,data/landmarks/train/00861_class11.npy
862,0,Point-1f,262,1.0,data/landmarks/train/00862_class0.npy
863,3,Click-2f,61,1.0,data/landmarks/train/00863_class3.npy
864,1,Point-2f,260,0.9848484848484849,data/landmarks/train/00864_class1.npy
865,9,DblClick-1f,29,1.0,data/landmarks/train/00865_class9.npy
866,6,Throw-left,32,0.9696969696969697,data/landmarks/train/00866_class6.npy
867,1,Point-2f,293,1.0,data/landmarks/train/00867_class1.npy
868,9,DblClick-1f,54,1.0,data/landmarks/train/00868_class9.npy
869,1,Point-2f,303,1.0,data/landmarks/train/00869_class1.npy
870,5,Throw-down,51,0.9807692307692307,data/landmarks/train/00870_class5.npy
871,1,Point-2f,230,0.9704641350210971,data/landmarks/train/00871_class1.npy
872,10,DblClick-2f,54,1.0,data/landmarks/train/00872_class10.npy
873,1,Point-2f,256,1.0,data/landmarks/train/00873_class1.npy
874,11,Zoom-in,43,1.0,data/landmarks/train/00874_class11.npy
875,0,Point-1f,177,1.0,data/landmarks/train/00875_class0.npy
876,7,Throw-right,55,1.0,data/landmarks/train/00876_class7.npy
877,1,Point-2f,261,1.0,data/landmarks/train/00877_class1.npy
878,12,Zoom-out,63,1.0,data/landmarks/train/00878_class12.npy
879,0,Point-1f,238,1.0,data/landmarks/train/00879_class0.npy
880,3,Click-2f,50,1.0,data/landmarks/train/00880_class3.npy
881,0,Point-1f,246,1.0,data/landmarks/train/00881_class0.npy
882,4,Throw-up,33,1.0,data/landmarks/train/00882_class4.npy
883,0,Point-1f,262,1.0,data/landmarks/train/00883_class0.npy
884,8,Open-twice,41,1.0,data/landmarks/train/00884_class8.npy
885,0,Point-1f,215,1.0,data/landmarks/train/00885_class0.npy
886,2,Click-1f,20,1.0,data/landmarks/train/00886_class2.npy
887,0,Point-1f,9,1.0,data/landmarks/train/00887_class0.npy
888,7,Throw-right,38,0.9743589743589743,data/landmarks/train/00888_class7.npy
889,1,Point-2f,269,1.0,data/landmarks/train/00889_class1.npy
890,3,Click-2f,33,1.0,data/landmarks/train/00890_class3.npy
891,0,Point-1f,322,1.0,data/landmarks/train/00891_class0.npy
892,5,Throw-down,38,1.0,data/landmarks/train/00892_class5.npy
893,1,Point-2f,297,1.0,data/landmarks/train/00893_class1.npy
894,4,Throw-up,33,1.0,data/landmarks/train/00894_class4.npy
895,0,Point-1f,391,1.0,data/landmarks/train/00895_class0.npy
896,12,Zoom-out,48,1.0,data/landmarks/train/00896_class12.npy
897,0,Point-1f,143,1.0,data/landmarks/train/00897_class0.npy
898,10,DblClick-2f,41,0.9761904761904762,data/landmarks/train/00898_class10.npy
899,1,Point-2f,351,1.0,data/landmarks/train/00899_class1.npy
900,9,DblClick-1f,37,1.0,data/landmarks/train/00900_class9.npy
901,1,Point-2f,335,1.0,data/landmarks/train/00901_class1.npy
902,2,Click-1f,32,1.0,data/landmarks/train/00902_class2.npy
903,0,Point-1f,246,1.0,data/landmarks/train/00903_class0.npy
904,11,Zoom-in,18,0.9473684210526315,data/landmarks/train/00904_class11.npy
905,1,Point-2f,198,0.9949748743718593,data/landmarks/train/00905_class1.npy
906,6,Throw-left,44,0.9777777777777777,data/landmarks/train/00906_class6.npy
907,0,Point-1f,177,1.0,data/landmarks/train/00907_class0.npy
908,8,Open-twice,27,1.0,data/landmarks/train/00908_class8.npy
909,7,Throw-right,47,1.0,data/landmarks/train/00909_class7.npy
910,1,Point-2f,241,1.0,data/landmarks/train/00910_class1.npy
911,10,DblClick-2f,35,1.0,data/landmarks/train/00911_class10.npy
912,0,Point-1f,300,1.0,data/landmarks/train/00912_class0.npy
913,2,Click-1f,32,1.0,data/landmarks/train/00913_class2.npy
914,1,Point-2f,194,1.0,data/landmarks/train/00914_class1.npy
915,9,DblClick-1f,47,0.9791666666666666,data/landmarks/train/00915_class9.npy
916,0,Point-1f,233,1.0,data/landmarks/train/00916_class0.npy
917,12,Zoom-out,43,1.0,data/landmarks/train/00917_class12.npy
918,1,Point-2f,228,0.9956331877729258,data/landmarks/train/00918_class1.npy
919,8,Open-twice,71,1.0,data/landmarks/train/00919_class8.npy
920,0,Point-1f,272,1.0,data/landmarks/train/00920_class0.npy
921,4,Throw-up,53,0.9814814814814815,data/landmarks/train/00921_class4.npy
922,1,Point-2f,257,1.0,data/landmarks/train/00922_class1.npy
923,6,Throw-left,43,1.0,data/landmarks/train/00923_class6.npy
924,0,Point-1f,274,1.0,data/landmarks/train/00924_class0.npy
925,11,Zoom-in,60,1.0,data/landmarks/train/00925_class11.npy
926,0,Point-1f,210,1.0,data/landmarks/train/00926_class0.npy
927,3,Click-2f,43,1.0,data/landmarks/train/00927_class3.npy
928,1,Point-2f,253,1.0,data/landmarks/train/00928_class1.npy
929,5,Throw-down,22,1.0,data/landmarks/train/00929_class5.npy
930,12,Zoom-out,42,0.9333333333333333,data/landmarks/train/00930_class12.npy
931,1,Point-2f,119,0.7727272727272727,data/landmarks/train/00931_class1.npy
932,8,Open-twice,23,1.0,data/landmarks/train/00932_class8.npy
933,1,Point-2f,125,0.7309941520467836,data/landmarks/train/00933_class1.npy
934,7,Throw-right,56,0.9655172413793104,data/landmarks/train/00934_class7.npy
935,0,Point-1f,148,0.8505747126436781,data/landmarks/train/00935_class0.npy
936,4,Throw-up,28,0.8235294117647058,data/landmarks/train/00936_class4.npy
937,0,Point-1f,157,0.9936708860759493,data/landmarks/train/00937_class0.npy
938,9,DblClick-1f,49,0.9423076923076923,data/landmarks/train/00938_class9.npy
939,1,Point-2f,152,0.7794871794871795,data/landmarks/train/00939_class1.npy
940,11,Zoom-in,39,1.0,data/landmarks/train/00940_class11.npy
941,0,Point-1f,196,0.9074074074074074,data/landmarks/train/00941_class0.npy
942,5,Throw-down,68,0.918918918918919,data/landmarks/train/00942_class5.npy
943,1,Point-2f,125,0.7668711656441718,data/landmarks/train/00943_class1.npy
944,6,Throw-left,50,0.8771929824561403,data/landmarks/train/00944_class6.npy
945,0,Point-1f,121,0.9029850746268657,data/landmarks/train/00945_class0.npy
946,10,DblClick-2f,57,0.9661016949152542,data/landmarks/train/00946_class10.npy
947,0,Point-1f,119,0.8814814814814815,data/landmarks/train/00947_class0.npy
948,2,Click-1f,30,0.8823529411764706,data/landmarks/train/00948_class2.npy
949,1,Point-2f,96,0.7058823529411765,data/landmarks/train/00949_class1.npy
950,3,Click-2f,14,0.7777777777777778,data/landmarks/train/00950_class3.npy
951,6,Throw-left,61,0.9682539682539683,data/landmarks/train/00951_class6.npy
952,1,Point-2f,121,0.8962962962962963,data/landmarks/train/00952_class1.npy
953,9,DblClick-1f,27,0.9310344827586207,data/landmarks/train/00953_class9.npy
954,0,Point-1f,127,0.8819444444444444,data/landmarks/train/00954_class0.npy
955,7,Throw-right,68,0.918918918918919,data/landmarks/train/00955_class7.npy
956,1,Point-2f,125,0.8620689655172413,data/landmarks/train/00956_class1.npy
957,5,Throw-down,33,0.825,data/landmarks/train/00957_class5.npy
958,1,Point-2f,120,0.8391608391608392,data/landmarks/train/00958_class1.npy
959,8,Open-twice,42,1.0,data/landmarks/train/00959_class8.npy
960,1,Point-2f,159,0.9034090909090909,data/landmarks/train/00960_class1.npy
961,3,Click-2f,27,0.9642857142857143,data/landmarks/train/00961_class3.npy
962,0,Point-1f,137,0.8509316770186336,data/landmarks/train/00962_class0.npy
963,12,Zoom-out,29,1.0,data/landmarks/train/00963_class12.npy
964,0,Point-1f,184,0.8932038834951457,data/landmarks/train/00964_class0.npy
965,10,DblClick-2f,69,0.9857142857142858,data/landmarks/train/00965_class10.npy
966,0,Point-1f,138,0.8165680473372781,data/landmarks/train/00966_class0.npy
967,11,Zoom-in,60,0.9836065573770492,data/landmarks/train/00967_class11.npy
968,1,Point-2f,133,0.7869822485207101,data/landmarks/train/00968_class1.npy
969,2,Click-1f,38,1.0,data/landmarks/train/00969_class2.npy
970,0,Point-1f,121,0.8768115942028986,data/landmarks/train/00970_class0.npy
971,4,Throw-up,60,0.8571428571428571,data/landmarks/train/00971_class4.npy
972,7,Throw-right,45,0.7258064516129032,data/landmarks/train/00972_class7.npy
973,0,Point-1f,92,0.8141592920353983,data/landmarks/train/00973_class0.npy
974,6,Throw-left,53,0.9636363636363636,data/landmarks/train/00974_class6.npy
975,1,Point-2f,115,0.7467532467532467,data/landmarks/train/00975_class1.npy
976,10,DblClick-2f,22,0.88,data/landmarks/train/00976_class10.npy
977,1,Point-2f,156,0.8432432432432433,data/landmarks/train/00977_class1.npy
978,8,Open-twice,30,1.0,data/landmarks/train/00978_class8.npy
979,1,Point-2f,138,0.7419354838709677,data/landmarks/train/00979_class1.npy
980,2,Click-1f,12,0.8571428571428571,data/landmarks/train/00980_class2.npy
981,0,Point-1f,188,0.7258687258687259,data/landmarks/train/00981_class0.npy
982,12,Zoom-out,89,1.0,data/landmarks/train/00982_class12.npy
983,0,Point-1f,142,0.8819875776397516,data/landmarks/train/00983_class0.npy
984,3,Click-2f,36,0.8780487804878049,data/landmarks/train/00984_class3.npy
985,0,Point-1f,102,0.8360655737704918,data/landmarks/train/00985_class0.npy
986,4,Throw-up,62,0.9393939393939394,data/landmarks/train/00986_class4.npy
987,1,Point-2f,104,0.697986577181208,data/landmarks/train/00987_class1.npy
988,9,DblClick-1f,26,0.6046511627906976,data/landmarks/train/00988_class9.npy
989,1,Point-2f,105,0.7142857142857143,data/landmarks/train/00989_class1.npy
990,11,Zoom-in,56,0.9655172413793104,data/landmarks/train/00990_class11.npy
991,0,Point-1f,111,0.9098360655737705,data/landmarks/train/00991_class0.npy
992,5,Throw-down,16,0.5333333333333333,data/landmarks/train/00992_class5.npy
993,5,Throw-down,8,0.2,data/landmarks/train/00993_class5.npy
994,0,Point-1f,113,0.8188405797101449,data/landmarks/train/00994_class0.npy
995,6,Throw-left,42,1.0,data/landmarks/train/00995_class6.npy
996,0,Point-1f,158,0.9753086419753086,data/landmarks/train/00996_class0.npy
997,11,Zoom-in,62,1.0,data/landmarks/train/00997_class11.npy
998,0,Point-1f,132,0.8354430379746836,data/landmarks/train/00998_class0.npy
999,8,Open-twice,62,1.0,data/landmarks/train/00999_class8.npy
1000,1,Point-2f,186,0.7782426778242678,data/landmarks/train/01000_class1.npy
1001,3,Click-2f,23,0.92,data/landmarks/train/01001_class3.npy
1002,1,Point-2f,126,0.6528497409326425,data/landmarks/train/01002_class1.npy
1003,12,Zoom-out,41,1.0,data/landmarks/train/01003_class12.npy
1004,1,Point-2f,112,0.5463414634146342,data/landmarks/train/01004_class1.npy
1005,10,DblClick-2f,35,0.7777777777777778,data/landmarks/train/01005_class10.npy
1006,0,Point-1f,110,0.8461538461538461,data/landmarks/train/01006_class0.npy
1007,4,Throw-up,58,0.8923076923076924,data/landmarks/train/01007_class4.npy
1008,0,Point-1f,146,0.8848484848484849,data/landmarks/train/01008_class0.npy
1009,7,Throw-right,65,0.8227848101265823,data/landmarks/train/01009_class7.npy
1010,1,Point-2f,98,0.7101449275362319,data/landmarks/train/01010_class1.npy
1011,2,Click-1f,48,0.9795918367346939,data/landmarks/train/01011_class2.npy
1012,1,Point-2f,150,0.8287292817679558,data/landmarks/train/01012_class1.npy
1013,9,DblClick-1f,26,0.9285714285714286,data/landmarks/train/01013_class9.npy
1014,11,Zoom-in,50,0.9803921568627451,data/landmarks/train/01014_class11.npy
1015,0,Point-1f,170,0.776255707762557,data/landmarks/train/01015_class0.npy
1016,3,Click-2f,44,0.9565217391304348,data/landmarks/train/01016_class3.npy
1017,1,Point-2f,173,0.7521739130434782,data/landmarks/train/01017_class1.npy
1018,9,DblClick-1f,52,0.7428571428571429,data/landmarks/train/01018_class9.npy
1019,1,Point-2f,170,0.783410138248848,data/landmarks/train/01019_class1.npy
1020,8,Open-twice,58,0.9508196721311475,data/landmarks/train/01020_class8.npy
1021,0,Point-1f,164,0.8324873096446701,data/landmarks/train/01021_class0.npy
1022,7,Throw-right,59,0.921875,data/landmarks/train/01022_class7.npy
1023,1,Point-2f,213,0.7634408602150538,data/landmarks/train/01023_class1.npy
1024,5,Throw-down,58,0.90625,data/landmarks/train/01024_class5.npy
1025,0,Point-1f,144,0.6824644549763034,data/landmarks/train/01025_class0.npy
1026,6,Throw-left,73,0.8902439024390244,data/landmarks/train/01026_class6.npy
1027,1,Point-2f,268,0.8874172185430463,data/landmarks/train/01027_class1.npy
1028,12,Zoom-out,45,1.0,data/landmarks/train/01028_class12.npy
1029,0,Point-1f,181,0.9329896907216495,data/landmarks/train/01029_class0.npy
1030,2,Click-1f,44,0.9565217391304348,data/landmarks/train/01030_class2.npy
1031,0,Point-1f,253,0.9656488549618321,data/landmarks/train/01031_class0.npy
1032,10,DblClick-2f,58,0.9830508474576272,data/landmarks/train/01032_class10.npy
1033,1,Point-2f,197,0.985,data/landmarks/train/01033_class1.npy
1034,4,Throw-up,39,0.975,data/landmarks/train/01034_class4.npy
1035,5,Throw-down,60,0.9836065573770492,data/landmarks/train/01035_class5.npy
1036,1,Point-2f,135,0.6367924528301887,data/landmarks/train/01036_class1.npy
1037,10,DblClick-2f,25,0.5952380952380952,data/landmarks/train/01037_class10.npy
1038,1,Point-2f,136,0.6699507389162561,data/landmarks/train/01038_class1.npy
1039,3,Click-2f,55,0.632183908045977,data/landmarks/train/01039_class3.npy
1040,1,Point-2f,130,0.6435643564356436,data/landmarks/train/01040_class1.npy
1041,11,Zoom-in,29,0.8529411764705882,data/landmarks/train/01041_class11.npy
1042,0,Point-1f,217,0.735593220338983,data/landmarks/train/01042_class0.npy
1043,4,Throw-up,45,0.8823529411764706,data/landmarks/train/01043_class4.npy
1044,1,Point-2f,159,0.726027397260274,data/landmarks/train/01044_class1.npy
1045,2,Click-1f,41,0.6949152542372882,data/landmarks/train/01045_class2.npy
1046,0,Point-1f,140,0.5957446808510638,data/landmarks/train/01046_class0.npy
1047,12,Zoom-out,83,0.83,data/landmarks/train/01047_class12.npy
1048,0,Point-1f,100,0.684931506849315,data/landmarks/train/01048_class0.npy
1049,7,Throw-right,61,0.8970588235294118,data/landmarks/train/01049_class7.npy
1050,0,Point-1f,146,0.6375545851528385,data/landmarks/train/01050_class0.npy
1051,9,DblClick-1f,54,0.782608695652174,data/landmarks/train/01051_class9.npy
1052,1,Point-2f,114,0.5846153846153846,data/landmarks/train/01052_class1.npy
1053,8,Open-twice,64,1.0,data/landmarks/train/01053_class8.npy
1054,0,Point-1f,200,0.91324200913242,data/landmarks/train/01054_class0.npy
1055,6,Throw-left,28,0.7777777777777778,data/landmarks/train/01055_class6.npy
1056,12,Zoom-out,49,1.0,data/landmarks/train/01056_class12.npy
1057,1,Point-2f,166,0.5570469798657718,data/landmarks/train/01057_class1.npy
1058,3,Click-2f,45,0.9375,data/landmarks/train/01058_class3.npy
1059,0,Point-1f,180,0.631578947368421,data/landmarks/train/01059_class0.npy
1060,5,Throw-down,66,0.9565217391304348,data/landmarks/train/01060_class5.npy
1061,0,Point-1f,160,0.7766990291262136,data/landmarks/train/01061_class0.npy
1062,9,DblClick-1f,38,0.9743589743589743,data/landmarks/train/01062_class9.npy
1063,0,Point-1f,111,0.6379310344827587,data/landmarks/train/01063_class0.npy
1064,2,Click-1f,20,0.5405405405405406,data/landmarks/train/01064_class2.npy
1065,0,Point-1f,139,0.6150442477876106,data/landmarks/train/01065_class0.npy
1066,8,Open-twice,64,1.0,data/landmarks/train/01066_class8.npy
1067,0,Point-1f,137,0.7025641025641025,data/landmarks/train/01067_class0.npy
1068,10,DblClick-2f,41,0.7192982456140351,data/landmarks/train/01068_class10.npy
1069,1,Point-2f,112,0.6292134831460674,data/landmarks/train/01069_class1.npy
1070,11,Zoom-in,49,1.0,data/landmarks/train/01070_class11.npy
1071,1,Point-2f,143,0.6033755274261603,data/landmarks/train/01071_class1.npy
1072,4,Throw-up,60,0.8823529411764706,data/landmarks/train/01072_class4.npy
1073,1,Point-2f,137,0.4875444839857651,data/landmarks/train/01073_class1.npy
1074,7,Throw-right,40,0.8333333333333334,data/landmarks/train/01074_class7.npy
1075,1,Point-2f,118,0.5870646766169154,data/landmarks/train/01075_class1.npy
1076,6,Throw-left,18,0.8181818181818182,data/landmarks/train/01076_class6.npy
1077,7,Throw-right,32,0.8,data/landmarks/train/01077_class7.npy
1078,0,Point-1f,116,0.5979381443298969,data/landmarks/train/01078_class0.npy
1079,6,Throw-left,37,0.9024390243902439,data/landmarks/train/01079_class6.npy
1080,0,Point-1f,158,0.7314814814814815,data/landmarks/train/01080_class0.npy
1081,8,Open-twice,72,1.0,data/landmarks/train/01081_class8.npy
1082,0,Point-1f,129,0.75,data/landmarks/train/01082_class0.npy
1083,9,DblClick-1f,62,0.7654320987654321,data/landmarks/train/01083_class9.npy
1084,1,Point-2f,181,0.6728624535315985,data/landmarks/train/01084_class1.npy
1085,11,Zoom-in,43,0.9772727272727273,data/landmarks/train/01085_class11.npy
1086,1,Point-2f,107,0.49537037037037035,data/landmarks/train/01086_class1.npy
1087,12,Zoom-out,47,1.0,data/landmarks/train/01087_class12.npy
1088,1,Point-2f,211,0.8022813688212928,data/landmarks/train/01088_class1.npy
1089,2,Click-1f,42,0.7777777777777778,data/landmarks/train/01089_class2.npy
1090,1,Point-2f,139,0.695,data/landmarks/train/01090_class1.npy
1091,4,Throw-up,53,0.9464285714285714,data/landmarks/train/01091_class4.npy
1092,1,Point-2f,124,0.5961538461538461,data/landmarks/train/01092_class1.npy
1093,5,Throw-down,70,0.958904109589041,data/landmarks/train/01093_class5.npy
1094,0,Point-1f,169,0.786046511627907,data/landmarks/train/01094_class0.npy
1095,10,DblClick-2f,47,0.7014925373134329,data/landmarks/train/01095_class10.npy
1096,0,Point-1f,165,0.7568807339449541,data/landmarks/train/01096_class0.npy
1097,3,Click-2f,45,0.9375,data/landmarks/train/01097_class3.npy
1098,4,Throw-up,41,0.9761904761904762,data/landmarks/train/01098_class4.npy
1099,0,Point-1f,286,0.9407894736842105,data/landmarks/train/01099_class0.npy
1100,5,Throw-down,35,0.9722222222222222,data/landmarks/train/01100_class5.npy
1101,0,Point-1f,318,0.9845201238390093,data/landmarks/train/01101_class0.npy
1102,12,Zoom-out,19,1.0,data/landmarks/train/01102_class12.npy
1103,1,Point-2f,208,0.9244444444444444,data/landmarks/train/01103_class1.npy
1104,2,Click-1f,19,0.7916666666666666,data/landmarks/train/01104_class2.npy
1105,1,Point-2f,243,0.8933823529411765,data/landmarks/train/01105_class1.npy
1106,10,DblClick-2f,44,0.9565217391304348,data/landmarks/train/01106_class10.npy
1107,0,Point-1f,260,1.0,data/landmarks/train/01107_class0.npy
1108,11,Zoom-in,37,1.0,data/landmarks/train/01108_class11.npy
1109,1,Point-2f,237,0.9221789883268483,data/landmarks/train/01109_class1.npy
1110,3,Click-2f,42,0.9767441860465116,data/landmarks/train/01110_class3.npy
1111,1,Point-2f,222,1.0,data/landmarks/train/01111_class1.npy
1112,9,DblClick-1f,54,1.0,data/landmarks/train/01112_class9.npy
1113,0,Point-1f,389,0.9974358974358974,data/landmarks/train/01113_class0.npy
1114,6,Throw-left,56,0.9655172413793104,data/landmarks/train/01114_class6.npy
1115,1,Point-2f,227,0.8901960784313725,data/landmarks/train/01115_class1.npy
1116,8,Open-twice,38,1.0,data/landmarks/train/01116_class8.npy
1117,0,Point-1f,205,1.0,data/landmarks/train/01117_class0.npy
1118,7,Throw-right,30,0.8823529411764706,data/landmarks/train/01118_class7.npy
1119,8,Open-twice,35,0.9722222222222222,data/landmarks/train/01119_class8.npy
1120,1,Point-2f,312,0.9968051118210862,data/landmarks/train/01120_class1.npy
1121,9,DblClick-1f,36,1.0,data/landmarks/train/01121_class9.npy
1122,0,Point-1f,246,1.0,data/landmarks/train/01122_class0.npy
1123,6,Throw-left,50,1.0,data/landmarks/train/01123_class6.npy
1124,0,Point-1f,246,1.0,data/landmarks/train/01124_class0.npy
1125,12,Zoom-out,19,1.0,data/landmarks/train/01125_class12.npy
1126,0,Point-1f,228,1.0,data/landmarks/train/01126_class0.npy
1127,11,Zoom-in,28,1.0,data/landmarks/train/01127_class11.npy
1128,1,Point-2f,257,0.9961240310077519,data/landmarks/train/01128_class1.npy
1129,3,Click-2f,19,1.0,data/landmarks/train/01129_class3.npy
1130,1,Point-2f,340,1.0,data/landmarks/train/01130_class1.npy
1131,10,DblClick-2f,46,0.9787234042553191,data/landmarks/train/01131_class10.npy
1132,1,Point-2f,248,1.0,data/landmarks/train/01132_class1.npy
1133,7,Throw-right,27,0.9642857142857143,data/landmarks/train/01133_class7.npy
1134,1,Point-2f,313,1.0,data/landmarks/train/01134_class1.npy
1135,2,Click-1f,23,1.0,data/landmarks/train/01135_class2.npy
1136,0,Point-1f,155,1.0,data/landmarks/train/01136_class0.npy
1137,5,Throw-down,36,1.0,data/landmarks/train/01137_class5.npy
1138,0,Point-1f,137,1.0,data/landmarks/train/01138_class0.npy
1139,4,Throw-up,30,1.0,data/landmarks/train/01139_class4.npy
1140,10,DblClick-2f,51,1.0,data/landmarks/train/01140_class10.npy
1141,0,Point-1f,273,1.0,data/landmarks/train/01141_class0.npy
1142,6,Throw-left,33,1.0,data/landmarks/train/01142_class6.npy
1143,0,Point-1f,226,1.0,data/landmarks/train/01143_class0.npy
1144,5,Throw-down,42,1.0,data/landmarks/train/01144_class5.npy
1145,0,Point-1f,206,1.0,data/landmarks/train/01145_class0.npy
